timestamp,team_1_yes,team_1_no,team_2_yes,team_2_no
2025-12-03T19:41:54.193083+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:42:14.646131+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:42:45.238315+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:43:10.032762+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:43:30.269232+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:44:00.571909+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:44:25.484303+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:44:54.451316+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:45:20.026471+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:45:35.113926+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:46:05.831609+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:46:29.068233+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:46:44.581156+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:47:09.673903+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:47:34.416266+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:47:54.780848+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:48:19.502714+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:48:49.682422+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:49:15.279599+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:49:40.410105+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:50:06.160452+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:50:21.392342+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:50:46.988096+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:51:06.860012+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:51:26.840095+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:51:41.872984+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:51:57.207736+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:52:27.358588+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:52:42.599752+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:53:02.727758+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:53:22.516126+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:53:42.547305+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:53:57.450918+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:54:12.641867+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:54:32.564425+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:54:47.870505+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:55:07.422688+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:55:27.232315+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:55:47.599553+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:56:07.062439+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:56:32.308853+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:56:52.136094+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:57:16.839807+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:57:42.522104+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:57:57.578374+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:58:18.382306+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:58:43.306623+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:59:03.299759+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:59:23.148949+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:59:43.296332+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T19:59:58.551301+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:00:27.967423+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:00:42.926006+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:00:57.990640+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:01:17.871161+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:01:33.566011+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:02:08.424766+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:02:28.197250+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:02:53.461326+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:03:18.335443+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:03:38.398456+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:03:53.134714+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:04:13.102419+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:04:32.775900+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:05:03.092118+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:05:23.405469+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:05:48.228932+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:06:07.947893+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:06:22.797271+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:06:37.443720+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:06:52.353971+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:07:17.213381+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:07:32.123061+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:07:47.101725+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:08:02.058714+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:08:26.731282+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:08:41.748635+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:08:56.582920+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:09:16.197204+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:09:41.165849+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:10:06.428979+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:10:37.284345+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:11:12.734432+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:11:38.073635+00:00,0.5500,0.4600,0.4700,0.5500
2025-12-03T20:12:17.617481+00:00,0.5500,0.4600,0.4700,0.5400
2025-12-03T20:12:47.921539+00:00,0.5500,0.4600,0.4700,0.5400
2025-12-03T20:13:07.735357+00:00,0.5500,0.4600,0.4700,0.5400
