timestamp,team_1_yes,team_1_no,team_2_yes,team_2_no
2025-12-05T18:09:52.198270+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:10:05.618563+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:10:19.281203+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:10:37.098206+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:10:59.990500+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:11:13.141715+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:11:35.743642+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:11:48.715943+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:12:01.979443+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:12:15.428108+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:12:28.382095+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:12:41.385184+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:12:54.297754+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:13:17.557560+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:13:50.170653+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:14:08.470071+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:14:26.186491+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:14:39.455853+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:14:57.568960+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:15:26.075075+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:15:39.292395+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:15:57.634105+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:16:10.666316+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:16:33.563638+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:16:46.616185+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:17:09.657696+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:17:22.475780+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:17:35.399342+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:17:57.819119+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:18:20.868440+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:18:38.876723+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:18:57.202424+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:19:10.151092+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:19:32.340304+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:19:45.380437+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:19:58.559860+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:20:11.569721+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:20:29.906259+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:20:43.320895+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:20:56.199656+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:21:09.253519+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:21:22.676621+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:21:35.657242+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:21:53.602329+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:22:06.846242+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:22:30.112477+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:22:57.708651+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:23:15.866468+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:23:38.952172+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:23:57.110107+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:24:10.193432+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:24:23.487070+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:24:36.707923+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:24:50.470983+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:25:13.776935+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:25:32.138322+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:25:45.312741+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:26:08.352323+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:26:26.200102+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:26:49.201358+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:27:02.252713+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:27:20.199483+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:27:53.259499+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:28:11.557418+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:28:34.451855+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:28:52.062572+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:29:10.047634+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:29:23.241495+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:29:40.917157+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:29:53.768499+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:30:06.944754+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:30:24.620093+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:30:42.494958+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:30:59.911310+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:31:13.074432+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:31:30.731618+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:31:43.893414+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:32:02.084525+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:32:25.085189+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:32:38.147139+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:33:01.340903+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:33:19.459054+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:33:37.172895+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:33:59.854557+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:34:13.565190+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:34:36.161641+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:34:53.913616+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:35:06.729580+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:35:25.796835+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:35:48.499248+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:36:06.137216+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:36:23.656349+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:36:46.586658+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:37:04.341653+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:37:22.235726+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:37:55.086511+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:38:09.009501+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:38:27.116032+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:38:44.789629+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:39:12.443060+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:39:29.892966+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:39:42.800764+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:39:55.854153+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:40:08.703604+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:40:27.176834+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:40:44.794660+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:40:57.789945+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:41:15.498609+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:41:33.287323+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:41:46.350029+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:41:59.504313+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:42:12.663822+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:42:30.536647+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:42:48.412250+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:43:01.594169+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:43:19.136873+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:43:36.735425+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:43:54.698777+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:44:07.881546+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:44:25.951634+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:44:43.862344+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:44:56.973982+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:45:14.827559+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:45:33.252320+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:45:46.173108+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:45:59.367954+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:46:32.438167+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:46:45.462540+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:47:03.299657+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:47:25.912690+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:47:44.095904+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:48:07.130982+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:48:30.039189+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:48:43.521754+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:49:16.347818+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:49:30.008681+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:49:53.239416+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:50:06.582904+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:50:19.463553+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:50:32.624903+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:50:45.892870+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:51:03.791232+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:51:22.027402+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:51:34.977865+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:51:48.179664+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:52:01.449424+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:52:24.535677+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:52:37.544669+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:53:00.399172+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:53:17.885403+00:00,0.2000,0.8100,0.8200,0.1900
2025-12-05T18:53:35.807500+00:00,0.2000,0.8100,0.8200,0.1900
